datetime,nik,applicant_name,age,gender,marital_status,occupation,job_position,job_specific,job_specific_code,education_level,home_lat,home_lon,home_coordinate,home_address,home_road_type,home_building_type,home_building_owner,home_building_location,domicile_lat,domicile_lon,domicile_coordinate,domicile_address,domicile_road_type,domicile_building_type,domicile_building_owner,domicile_building_location,company_lat,company_lon,company_coordinate,company_address,company_road_type,company_building_type,company_building_owner,company_building_location,now_lat,now_lon,now_coordinate,last_1_week_lat,last_1_week_lon,last_1_week_coordinate,last_2_week_lat,last_2_week_lon,last_2_week_coordinate,last_3_week_lat,last_3_week_lon,last_3_week_coordinate,last_4_week_lat,last_4_week_lon,last_4_week_coordinate,now_distance,last_1_week_distance,last_2_week_distance,last_3_week_distance,last_4_week_distance,average_distance,length_of_stay,total_population,income_rate,unemployment_rate,education_rate,crime_rate,poverty_rate,address_stability,address_suitability,credit_score,credit_score_category
2023-04-13 14:21:48.865146,5308012708860006,Ir. Ibrahim Pratiwi,37,L,Belum Kawin,Member of the Provincial House of Representatives,Manager,Pendidikan Menengah Umum/madrasah Aliyah Swasta,85220,D3,3.3285,99.1625,"3.3285, 99.1625","Rumah Sakit Umum Herna, Jalan Veteran, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",Jalan Kecil,Rumah,Perorangan Orang Lain,Kawasan Pegunungan,-7.73379,113.69785,"-7.73379, 113.69785","Besuki, Situbondo, Jawa Timur, Indonesia",Jalan Besar,Perumahan,Lainnya,Kawasan Komersial,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Kecil,Rumah Susun,Perorangan Orang Lain,Kawasan Wisata,3.31332,117.59152,"3.31332, 117.59152",-7.73379,113.69785,"-7.73379, 113.69785",-7.73379,113.69785,"-7.73379, 113.69785",-7.73379,113.69785,"-7.73379, 113.69785",-7.73379,113.69785,"-7.73379, 113.69785",1295869.0612325578,0.0,0.0,0.0,0.0,259173.81224651154,1 - 2 Tahun,Tinggi,Tinggi,Tinggi,Sangat Rendah,Sangat Tinggi,Tinggi,Tidak stabil,Tidak Sesuai,26.25,Poor
2023-04-13 14:21:52.022629,7304052802590005,"R.M. Dacin Waluyo, M.TI.",64,L,Cerai Hidup,Mason,Supervisor,Jasa Pemanenan,1613,D3,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Besar,Rumah,Perorangan Pribadi,Kawasan Industri,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Besar,Perumahan,Perorangan Orang Lain,Kawasan Wisata,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Besar,Perumahan,Lainnya,Kawasan Perumahan,-8.43333,114.33333,"-8.43333, 114.33333",-8.43333,114.33333,"-8.43333, 114.33333",-8.43333,114.33333,"-8.43333, 114.33333",-6.8048,110.8405,"-6.8048, 110.8405",-8.43333,114.33333,"-8.43333, 114.33333",0.0,0.0,0.0,425402.8363937924,0.0,85080.56727875848,3 - 4 Tahun,Sangat Tinggi,Sedang,Tinggi,Tinggi,Rendah,Tinggi,Tidak stabil,Sangat Sesuai,65.0,Good
2023-04-13 14:21:56.290884,1502057107730000,"Drs. Sakura Tampubolon, S.E.",50,P,Belum Kawin,Member of the Supreme Audit Agency,Supervisor,Perdagangan Eceran Pupuk Dan Pemberantas Hama,47763,D3,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Kecil,Apartemen,Pemerintah,Kawasan Wisata,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Besar,Perumahan,Perorangan Pribadi,Kawasan Komersial,3.31332,117.59152,"3.31332, 117.59152","Karang Balik, Tarakan, Kalimantan Utara, 77112, Indonesia",Jalan Kecil,Rumah,Lainnya,Kawasan Pertanian,-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",-6.8048,110.8405,"-6.8048, 110.8405",0.0,0.0,0.0,0.0,0.0,0.0,1 - 2 Tahun,Tinggi,Sedang,Sangat Tinggi,Sedang,Sedang,Tinggi,Stabil,Sangat Sesuai,66.75,Good
2023-04-13 14:22:02.591769,9102011801740007,Mutia Situmorang,49,L,Kawin,Village head,Supervisor,Konstruksi Gedung Kesehatan,41015,D3,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Kecil,Perumahan,Lainnya,Kawasan Pertanian,-7.81667,112.01667,"-7.81667, 112.01667","Kota, Kediri, Jawa Timur, Jawa, 64123, Indonesia",Jalan Kecil,Perumahan,Lainnya,Kawasan Pertanian,3.3285,99.1625,"3.3285, 99.1625","Rumah Sakit Umum Herna, Jalan Veteran, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",Jalan Besar,Rumah,Perorangan Pribadi,Kawasan Komersial,-7.81667,112.01667,"-7.81667, 112.01667",-7.81667,112.01667,"-7.81667, 112.01667",-7.81667,112.01667,"-7.81667, 112.01667",-1.6,103.61667,"-1.6, 103.61667",-7.81667,112.01667,"-7.81667, 112.01667",0.0,0.0,0.0,1157692.3745817777,0.0,231538.47491635554,3 - 4 Tahun,Sedang,Sangat Tinggi,Sangat Tinggi,Sangat Rendah,Sangat Tinggi,Sangat Tinggi,Tidak stabil,Sangat Sesuai,56.25,Good
2023-04-13 14:22:05.020703,6106185604600001,"dr. Sarah Adriansyah, M.Ak",63,P,Cerai Hidup,Not working,Manager,Perdagangan Besar Buah Yang Mengandung Minyak,46202,S3,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Besar,Rumah Susun,Lainnya,Kawasan Pertanian,-7.57897,112.23109,"-7.57897, 112.23109","Balongbesuk, Jombang, Jawa Timur, Jawa, 61471, Indonesia",Jalan Sedang,Perumahan,Pemerintah,Kawasan Pegunungan,-7.51611,109.05389,"-7.51611, 109.05389","Wangon, Banyumas, Jawa Tengah, Indonesia",Jalan Besar,Apartemen,Perorangan Pribadi,Kawasan Pertanian,-7.81667,112.01667,"-7.81667, 112.01667",-7.81667,112.01667,"-7.81667, 112.01667",3.7278,98.6738,"3.7278, 98.6738",-7.81667,112.01667,"-7.81667, 112.01667",-7.81667,112.01667,"-7.81667, 112.01667",35364.54240478568,35364.54240478568,1957281.3498259494,35364.54240478568,35364.54240478568,419747.9038890184,> 5 Tahun,Tinggi,Sangat Rendah,Sangat Tinggi,Sangat Tinggi,Sangat Tinggi,Sedang,Tidak stabil,Tidak Sesuai,33.25,Fair
2023-04-13 14:22:08.102706,6202145905520006,"Raina Nasyiah, S.Psi",71,P,Cerai Mati,Not working,Supervisor,"Perdagangan Besar Alat Transportasi Laut, Suku Cadang Dan Perlengkapannya",46592,S3,-1.26753,116.82887,"-1.26753, 116.82887","Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",Jalan Kecil,Apartemen,Perorangan Pribadi,Kawasan Industri,-1.26753,116.82887,"-1.26753, 116.82887","Telaga Sari, Balikpapan, Kalimantan Timur, 76112, Indonesia",Jalan Sedang,Perumahan,Pemerintah,Kawasan Industri,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Sedang,Rumah Susun,Perorangan Pribadi,Kawasan Wisata,-1.26753,116.82887,"-1.26753, 116.82887",-7.51611,109.05389,"-7.51611, 109.05389",-3.5403,118.9707,"-3.5403, 118.9707",-6.48167,106.85417,"-6.48167, 106.85417",-1.26753,116.82887,"-1.26753, 116.82887",0.0,1105186.856555623,346265.6670838791,1248569.1820585611,0.0,540004.3411396126,1 - 2 Tahun,Sangat Rendah,Sangat Tinggi,Sangat Tinggi,Sangat Tinggi,Sedang,Sangat Tinggi,Tidak stabil,Sangat Sesuai,65.0,Good
2023-04-13 14:22:11.507636,1272041901540005,"Karta Sihotang, S.Kom",69,L,Cerai Hidup,Driver,Direktur,Usaha Arena Permainan,93293,D4,-7.51611,109.05389,"-7.51611, 109.05389","Wangon, Banyumas, Jawa Tengah, Indonesia",Jalan Sedang,Perumahan,Perorangan Pribadi,Kawasan Wisata,-7.51611,109.05389,"-7.51611, 109.05389","Wangon, Banyumas, Jawa Tengah, Indonesia",Jalan Sedang,Perumahan,Perorangan Pribadi,Kawasan Wisata,3.7278,98.6738,"3.7278, 98.6738","Labuhan Deli, Medan Marelan, Kota Medan, Sumatera Utara, 20253, Indonesia",Jalan Kecil,Perumahan,Perorangan Orang Lain,Kawasan Industri,-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",-7.51611,109.05389,"-7.51611, 109.05389",-7.57897,112.23109,"-7.57897, 112.23109",1183308.0044345073,1183308.0044345073,1183308.0044345073,0.0,350708.4069469863,780126.4840501017,< 1 Tahun,Sangat Tinggi,Sangat Rendah,Sangat Tinggi,Rendah,Sedang,Sangat Tinggi,Tidak stabil,Tidak Sesuai,22.75,Poor
2023-04-13 14:22:17.923711,3211226103560003,Eva Hariyah,67,P,Cerai Mati,Chef,Supervisor,Lapangan Tenis Lapangan,93116,S2,-6.48167,106.85417,"-6.48167, 106.85417","Cibinong, Bogor, Jawa Barat, 16911, Indonesia",Jalan Besar,Rumah Susun,Lainnya,Kawasan Industri,-6.48167,106.85417,"-6.48167, 106.85417","Cibinong, Bogor, Jawa Barat, 16911, Indonesia",Jalan Besar,Rumah Susun,Lainnya,Kawasan Industri,-7.01833,107.60389,"-7.01833, 107.60389","Rancamulya, Bandung, Jawa Barat, 40288, Indonesia",Jalan Kecil,Rumah,Lainnya,Kawasan Perumahan,-1.26753,116.82887,"-1.26753, 116.82887",-7.73379,113.69785,"-7.73379, 113.69785",-1.26753,116.82887,"-1.26753, 116.82887",3.3285,99.1625,"3.3285, 99.1625",-1.26753,116.82887,"-1.26753, 116.82887",1248569.1820585611,768573.9342280884,1248569.1820585611,1381145.3582600672,1248569.1820585611,1179085.3677327677,1 - 2 Tahun,Sangat Rendah,Sedang,Sedang,Rendah,Rendah,Rendah,Stabil,Tidak Sesuai,42.0,Fair
2023-04-13 14:22:21.277218,7110021503690008,Puti Hani Tamba,54,L,Cerai Mati,Domestic helper,Manager,"Aktivitas Penyewaan Kaset Video, Cd, Vcd/dvd Dan Sejenisnya",77220,SMA/SMK,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Sedang,Apartemen,Pemerintah,Kawasan Pertanian,-8.43333,114.33333,"-8.43333, 114.33333","Kedungrejo, Banyuwangi, Jawa Timur, Indonesia",Jalan Sedang,Apartemen,Pemerintah,Kawasan Pertanian,-1.6,103.61667,"-1.6, 103.61667","Jalan Haji Abdulrahman Saleh, Sungai Asam, Jambi, Danau Sipin, Jambi, 36134, Indonesia",Jalan Besar,Rumah,Perorangan Pribadi,Kawasan Komersial,-8.43333,114.33333,"-8.43333, 114.33333",-7.57897,112.23109,"-7.57897, 112.23109",-8.43333,114.33333,"-8.43333, 114.33333",-8.43333,114.33333,"-8.43333, 114.33333",-7.51611,109.05389,"-7.51611, 109.05389",0.0,250273.90823141893,0.0,0.0,590821.6073905657,168219.10312439693,3 - 4 Tahun,Sangat Rendah,Sedang,Rendah,Sedang,Sangat Tinggi,Sangat Tinggi,Stabil,Sangat Sesuai,66.75,Good
2023-04-13 14:22:25.675984,3209080607970005,"Hj. Cinthia Mandala, S.Pd",26,L,Cerai Mati,Mosque Imam,Staff,Konstruksi Gedung Tempat Hiburan Dan Olahraga,41018,S1,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Sedang,Rumah,Pemerintah,Kawasan Wisata,-7.0981,109.3243,"-7.0981, 109.3243","SMA ALFALAH, Jembatan Comal, Sikasur, Pemalang, Jawa Tengah, Indonesia",Jalan Sedang,Rumah,Pemerintah,Kawasan Wisata,-1.26424,104.09701,"-1.26424, 104.09701","Kelurahan Simpang, Tanjung Jabung Timur, Jambi, Indonesia",Jalan Besar,Perumahan,Lainnya,Kawasan Pertanian,-7.0981,109.3243,"-7.0981, 109.3243",-7.81667,112.01667,"-7.81667, 112.01667",-7.0981,109.3243,"-7.0981, 109.3243",-1.26753,116.82887,"-1.26753, 116.82887",-1.6,103.61667,"-1.6, 103.61667",0.0,307633.9394540657,0.0,1053236.3006013152,877909.9367797134,447756.03536701883,> 5 Tahun,Rendah,Tinggi,Tinggi,Sangat Rendah,Rendah,Tinggi,Stabil,Sangat Sesuai,70.25,Very Good
2023-04-13 14:22:29.071221,1903014312930001,Galuh Simbolon,30,P,Cerai Hidup,Member of the Regency/City House of Representatives,Direktur,"Industri Oven, Perapian Dan Tungku Pembakar Sejenis Yang Menggunakan Arus Listrik",28152,S2,-3.5403,118.9707,"-3.5403, 118.9707","Labuang, Majene, Sulawesi Barat, 91412, Indonesia",Jalan Besar,Perumahan,Lainnya,Kawasan Perumahan,-3.5403,118.9707,"-3.5403, 118.9707","Labuang, Majene, Sulawesi Barat, 91412, Indonesia",Jalan Besar,Perumahan,Lainnya,Kawasan Perumahan,-6.8048,110.8405,"-6.8048, 110.8405","Demaan, Kudus, Jawa Tengah, 59318, Indonesia",Jalan Sedang,Apartemen,Pemerintah,Kawasan Pegunungan,-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",-3.5403,118.9707,"-3.5403, 118.9707",-7.54972,110.71639,"-7.54972, 110.71639",-6.48167,106.85417,"-6.48167, 106.85417",0.0,0.0,0.0,1016222.4804739548,1382328.561636488,479710.20842208853,3 - 4 Tahun,Sangat Tinggi,Rendah,Tinggi,Rendah,Sangat Rendah,Sangat Tinggi,Tidak stabil,Sangat Sesuai,59.75,Good
2023-04-13 14:22:32.544925,9124276806740001,Zelaya Natsir,49,P,Kawin,Construction,Direktur,Instalasi/pemasangan Mesin Dan Peralatan Industri,33200,D4,-7.73379,113.69785,"-7.73379, 113.69785","Besuki, Situbondo, Jawa Timur, Indonesia",Jalan Besar,Apartemen,Perorangan Pribadi,Kawasan Wisata,-7.73379,113.69785,"-7.73379, 113.69785","Besuki, Situbondo, Jawa Timur, Indonesia",Jalan Besar,Apartemen,Perorangan Pribadi,Kawasan Wisata,-7.73379,113.69785,"-7.73379, 113.69785","Besuki, Situbondo, Jawa Timur, Indonesia",Jalan Besar,Apartemen,Perorangan Pribadi,Kawasan Pertanian,-6.91806,106.92667,"-6.91806, 106.92667",-7.73379,113.69785,"-7.73379, 113.69785",-7.73379,113.69785,"-7.73379, 113.69785",-8.43333,114.33333,"-8.43333, 114.33333",-6.91806,106.92667,"-6.91806, 106.92667",753061.3549065375,0.0,0.0,104362.54443171697,753061.3549065375,322097.0508489584,> 5 Tahun,Tinggi,Sangat Tinggi,Sangat Tinggi,Rendah,Sangat Rendah,Rendah,Stabil,Tidak Sesuai,43.75,Fair
2023-04-13 14:22:38.029792,3320110709700007,"KH. Taufik Wahyuni, M.Pd",53,L,Cerai Mati,Member of the Provincial House of Representatives,Direktur,Jasa Reservasi Lainnya Ybdi Ytdl,79990,S2,-7.54972,110.71639,"-7.54972, 110.71639","Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",Jalan Sedang,Perumahan,Lainnya,Kawasan Pegunungan,-7.54972,110.71639,"-7.54972, 110.71639","Kertonatan, Sukoharjo, Jawa Tengah, 57165, Indonesia",Jalan Sedang,Apartemen,Pemerintah,Kawasan Komersial,3.3285,99.1625,"3.3285, 99.1625","Rumah Sakit Umum Herna, Jalan Veteran, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",Jalan Besar,Rumah Susun,Perorangan Orang Lain,Kawasan Pertanian,3.3285,99.1625,"3.3285, 99.1625",-7.54972,110.71639,"-7.54972, 110.71639",-7.0981,109.3243,"-7.0981, 109.3243",-7.54972,110.71639,"-7.54972, 110.71639",-7.54972,110.71639,"-7.54972, 110.71639",1758984.4306016196,0.0,161621.26630627297,0.0,0.0,384121.13938157854,> 5 Tahun,Sedang,Sangat Tinggi,Sedang,Sangat Tinggi,Sangat Rendah,Tinggi,Stabil,Tidak Sesuai,49.0,Fair
